,start_time,away_team,home_team
155,2019-11-13 19:30:00+00:00,WASHINGTON_WIZARDS,BOSTON_CELTICS
156,2019-11-13 19:30:00+00:00,LOS_ANGELES_CLIPPERS,HOUSTON_ROCKETS
157,2019-11-13 20:00:00+00:00,SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES
158,2019-11-13 22:00:00+00:00,GOLDEN_STATE_WARRIORS,LOS_ANGELES_LAKERS
159,2019-11-13 22:00:00+00:00,TORONTO_RAPTORS,PORTLAND_TRAIL_BLAZERS
160,2019-11-14 18:00:00+00:00,MIAMI_HEAT,CLEVELAND_CAVALIERS
161,2019-11-14 20:00:00+00:00,CHICAGO_BULLS,MILWAUKEE_BUCKS
162,2019-11-14 20:00:00+00:00,LOS_ANGELES_CLIPPERS,NEW_ORLEANS_PELICANS
163,2019-11-14 20:00:00+00:00,DALLAS_MAVERICKS,NEW_YORK_KNICKS
164,2019-11-14 21:00:00+00:00,ATLANTA_HAWKS,PHOENIX_SUNS
165,2019-11-14 22:30:00+00:00,BROOKLYN_NETS,DENVER_NUGGETS
166,2019-11-15 19:00:00+00:00,DETROIT_PISTONS,CHARLOTTE_HORNETS
167,2019-11-15 19:00:00+00:00,SAN_ANTONIO_SPURS,ORLANDO_MAGIC
168,2019-11-15 20:00:00+00:00,INDIANA_PACERS,HOUSTON_ROCKETS
169,2019-11-15 20:00:00+00:00,UTAH_JAZZ,MEMPHIS_GRIZZLIES
170,2019-11-15 20:00:00+00:00,WASHINGTON_WIZARDS,MINNESOTA_TIMBERWOLVES
171,2019-11-15 20:00:00+00:00,PHILADELPHIA_76ERS,OKLAHOMA_CITY_THUNDER
172,2019-11-15 22:30:00+00:00,BOSTON_CELTICS,GOLDEN_STATE_WARRIORS
173,2019-11-15 22:30:00+00:00,SACRAMENTO_KINGS,LOS_ANGELES_LAKERS
174,2019-11-16 18:00:00+00:00,BROOKLYN_NETS,CHICAGO_BULLS
